caseId,n,slice,intent,case,semanticQueryIsFallback,semanticQuery,verdict,expectedReask,outcome,causeAxes,blockingAxes,expansionReason,latencyMs
buy-under-0001,0,constraint_budget_set,recommend,2,True,5만원 이내로 아무거나 세트로 추천해줘,True,True,hit,,,,3118
buy-under-0001,1,constraint_budget_set,recommend,2,True,5만원 이내로 아무거나 세트로 추천해줘,True,True,hit,,,,2003
buy-under-0001,2,constraint_budget_set,recommend,2,True,5만원 이내로 아무거나 세트로 추천해줘,True,True,hit,,,,1795
buy-under-0001,3,constraint_budget_set,recommend,2,False,무엇을 살지,False,True,miss,semanticQueryIsFallback,semanticQueryIsFallback,,1896
buy-under-0001,4,constraint_budget_set,recommend,2,True,5만원 이내로 아무거나 세트로 추천해줘,True,True,hit,,,,1900
buy-under-0001,5,constraint_budget_set,recommend,2,True,5만원 이내로 아무거나 세트로 추천해줘,True,True,hit,,,,1993
buy-under-0001,6,constraint_budget_set,recommend,2,True,5만원 이내로 아무거나 세트로 추천해줘,True,True,hit,,,,1836
buy-under-0001,7,constraint_budget_set,recommend,2,True,5만원 이내로 아무거나 세트로 추천해줘,True,True,hit,,,,2188
buy-under-0002,0,no_condition,recommend,3,True,아무거나 추천해줘,True,True,hit,,,no_legs,1879
buy-under-0002,1,no_condition,recommend,3,False,아무거나 추천해줘,False,True,miss,multiple,categoryQueries;semanticQueryIsFallback,,2046
buy-under-0002,2,no_condition,recommend,3,True,아무거나 추천해줘,True,True,hit,,,no_legs,1688
buy-under-0002,3,no_condition,recommend,3,True,아무거나 추천해줘,True,True,hit,,,no_legs,1748
buy-under-0002,4,no_condition,recommend,3,True,아무거나 추천해줘,True,True,hit,,,no_legs,1653
buy-under-0002,5,no_condition,recommend,3,True,아무거나 추천해줘,True,True,hit,,,no_legs,1787
buy-under-0002,6,no_condition,recommend,3,False,아무거나 추천해줘,False,True,miss,multiple,categoryQueries;semanticQueryIsFallback,,2042
buy-under-0002,7,no_condition,recommend,3,True,아무거나 추천해줘,True,True,hit,,,no_legs,2134
buy-under-0003,0,constraint_price,recommend,2,True,5만원 이하로 아무거나 추천해줘,True,True,hit,,,,1997
buy-under-0003,1,constraint_price,recommend,2,True,5만원 이하로 아무거나 추천해줘,False,True,miss,filters.attrConditions,filters.attrConditions,,1977
buy-under-0003,2,constraint_price,recommend,2,True,5만원 이하로 아무거나 추천해줘,True,True,hit,,,,1999
buy-under-0003,3,constraint_price,recommend,2,True,5만원 이하로 아무거나 추천해줘,True,True,hit,,,,2004
buy-under-0003,4,constraint_price,recommend,2,True,5만원 이하로 아무거나 추천해줘,True,True,hit,,,,1601
buy-under-0003,5,constraint_price,recommend,2,True,5만원 이하로 아무거나 추천해줘,True,True,hit,,,,1782
buy-under-0003,6,constraint_price,recommend,2,True,5만원 이하로 아무거나 추천해줘,False,True,miss,filters.attrConditions,filters.attrConditions,,2811
buy-under-0003,7,constraint_price,recommend,2,True,5만원 이하로 아무거나 추천해줘,True,True,hit,,,,1894
buy-under-0004,0,what_axis,recommend,3,False,무선 이어폰,False,False,correctReject,,,no_legs,2711
buy-under-0004,1,what_axis,recommend,3,True,이어폰 추천해줘,True,False,falseAlarm,categoryQueries,,no_legs,1863
buy-under-0004,2,what_axis,recommend,3,False,무선 이어폰,False,False,correctReject,,,,2065
buy-under-0004,3,what_axis,recommend,3,False,무선 이어폰,False,False,correctReject,,,no_legs,1873
buy-under-0004,4,what_axis,recommend,3,False,무선 이어폰,False,False,correctReject,,,no_legs,1844
buy-under-0004,5,what_axis,recommend,3,False,무선 이어폰,False,False,correctReject,,,no_legs,2193
buy-under-0004,6,what_axis,recommend,3,False,무선 이어폰,False,False,correctReject,,,,2031
buy-under-0004,7,what_axis,recommend,3,False,무선 이어폰,False,False,correctReject,,,,1974
buy-under-0005,0,what_axis,recommend,2,False,삼성,False,False,correctReject,,,,2089
buy-under-0005,1,what_axis,recommend,2,True,삼성 제품 아무거나,True,False,falseAlarm,filters.brand,,,2322
buy-under-0005,2,what_axis,recommend,2,False,삼성 제품,False,False,correctReject,,,,3192
buy-under-0005,3,what_axis,recommend,2,False,삼성,False,False,correctReject,,,,39547
buy-under-0005,4,what_axis,recommend,2,False,삼성 제품,False,False,correctReject,,,,2690
buy-under-0005,5,what_axis,recommend,2,False,삼성 제품,False,False,correctReject,,,,2273
buy-under-0005,6,what_axis,recommend,3,False,삼성,False,False,correctReject,,,no_legs,5167
buy-under-0005,7,what_axis,recommend,2,True,삼성 제품 아무거나,True,False,falseAlarm,filters.brand,,,1793
buy-under-0006,0,multiturn_gate,recommend,2,True,그중에 5만원 이하,False,False,correctReject,,,,1833
buy-under-0006,1,multiturn_gate,recommend,2,True,그중에 5만원 이하,False,False,correctReject,,,,1643
buy-under-0006,2,multiturn_gate,recommend,2,True,그중에 5만원 이하,False,False,correctReject,,,,1871
buy-under-0006,3,multiturn_gate,recommend,2,False,5만원 이하,False,False,correctReject,,,,1883
buy-under-0006,4,multiturn_gate,recommend,2,True,그중에 5만원 이하,False,False,correctReject,,,,39066
buy-under-0006,5,multiturn_gate,recommend,2,True,그중에 5만원 이하,False,False,correctReject,,,,2276
buy-under-0006,6,multiturn_gate,recommend,2,True,그중에 5만원 이하,False,False,correctReject,,,,1965
buy-under-0006,7,multiturn_gate,recommend,2,True,그중에 5만원 이하,False,False,correctReject,,,,1701
buy-under-0007,0,blocking_rating,recommend,2,False,평점 4 이상 아무거나,False,False,correctReject,,,,2321
