caseId,n,slice,intent,case,semanticQueryIsFallback,semanticQuery,verdict,expectedReask,outcome,causeAxes,blockingAxes,expansionReason,latencyMs
buy-under-0001,0,constraint_budget_set,recommend,2,True,5만원 이내로 아무거나 세트로 추천해줘,True,True,hit,,,,3544
buy-under-0001,1,constraint_budget_set,recommend,2,True,5만원 이내로 아무거나 세트로 추천해줘,True,True,hit,,,,2641
buy-under-0001,2,constraint_budget_set,recommend,2,False,5만원 이내로 세트,False,True,miss,multiple,categoryQueries;semanticQueryIsFallback,,2393
buy-under-0001,3,constraint_budget_set,recommend,2,False,5만원 이내로 아무거나 세트로,False,True,miss,multiple,categoryQueries;semanticQueryIsFallback,,2416
buy-under-0001,4,constraint_budget_set,recommend,2,True,5만원 이내로 아무거나 세트로 추천해줘,True,True,hit,,,,2091
buy-under-0001,5,constraint_budget_set,recommend,2,True,5만원 이내로 아무거나 세트로 추천해줘,True,True,hit,,,,2021
buy-under-0001,6,constraint_budget_set,recommend,2,True,5만원 이내로 아무거나 세트로 추천해줘,True,True,hit,,,,2432
buy-under-0001,7,constraint_budget_set,recommend,2,False,5만원 이내 세트,False,True,miss,multiple,categoryQueries;semanticQueryIsFallback,,2433
buy-under-0002,0,no_condition,recommend,3,True,아무거나 추천해줘,True,True,hit,,,no_legs,2371
buy-under-0002,1,no_condition,recommend,3,True,아무거나 추천해줘,True,True,hit,,,no_legs,1934
buy-under-0002,2,no_condition,recommend,3,True,아무거나 추천해줘,True,True,hit,,,no_legs,2156
buy-under-0002,3,no_condition,recommend,2,True,아무거나 추천해줘,True,True,hit,,,,2660
buy-under-0002,4,no_condition,recommend,3,False,무엇을 살지,False,True,miss,multiple,categoryQueries;semanticQueryIsFallback,,2454
buy-under-0002,5,no_condition,recommend,3,True,아무거나 추천해줘,True,True,hit,,,no_legs,1964
buy-under-0002,6,no_condition,recommend,3,True,아무거나 추천해줘,True,True,hit,,,no_legs,1724
buy-under-0002,7,no_condition,recommend,3,True,아무거나 추천해줘,True,True,hit,,,no_legs,1782
buy-under-0003,0,constraint_price,recommend,2,True,5만원 이하로 아무거나 추천해줘,True,True,hit,,,,3354
buy-under-0003,1,constraint_price,recommend,2,True,5만원 이하로 아무거나 추천해줘,True,True,hit,,,,2226
buy-under-0003,2,constraint_price,recommend,2,True,5만원 이하로 아무거나 추천해줘,True,True,hit,,,,2097
buy-under-0003,3,constraint_price,recommend,2,True,5만원 이하로 아무거나 추천해줘,True,True,hit,,,,2244
buy-under-0003,4,constraint_price,recommend,2,True,5만원 이하로 아무거나 추천해줘,True,True,hit,,,,1953
buy-under-0003,5,constraint_price,recommend,2,True,5만원 이하로 아무거나 추천해줘,True,True,hit,,,,1946
buy-under-0003,6,constraint_price,recommend,2,True,5만원 이하로 아무거나 추천해줘,True,True,hit,,,,1898
buy-under-0003,7,constraint_price,recommend,2,True,5만원 이하로 아무거나 추천해줘,True,True,hit,,,,1715
buy-under-0004,0,what_axis,recommend,2,False,무선 이어폰,False,False,correctReject,,,,3551
buy-under-0004,1,what_axis,recommend,2,False,무선 이어폰,False,False,correctReject,,,,2404
buy-under-0004,2,what_axis,recommend,1,False,무선 이어폰,False,False,correctReject,,,,2268
buy-under-0004,3,what_axis,recommend,2,False,무선 이어폰,False,False,correctReject,,,,2371
buy-under-0004,4,what_axis,recommend,2,False,무선 이어폰,False,False,correctReject,,,,2244
buy-under-0004,5,what_axis,recommend,3,False,무선 이어폰,False,False,correctReject,,,no_legs,1847
buy-under-0004,6,what_axis,recommend,3,False,무선 이어폰,False,False,correctReject,,,,2733
buy-under-0004,7,what_axis,recommend,1,False,무선 이어폰,False,False,correctReject,,,,2200
buy-under-0005,0,what_axis,recommend,2,False,삼성 제품,False,False,correctReject,,,,2082
buy-under-0005,1,what_axis,recommend,2,True,삼성 제품 아무거나,True,False,falseAlarm,filters.brand,,,2518
buy-under-0005,2,what_axis,recommend,2,False,삼성 제품,False,False,correctReject,,,,2247
buy-under-0005,3,what_axis,recommend,1,False,삼성 제품,False,False,correctReject,,,,2213
buy-under-0005,4,what_axis,recommend,2,False,삼성 제품,False,False,correctReject,,,,36193
buy-under-0005,5,what_axis,recommend,2,False,삼성 제품,False,False,correctReject,,,,2707
buy-under-0005,6,what_axis,recommend,2,False,삼성 제품,False,False,correctReject,,,,2088
buy-under-0005,7,what_axis,recommend,1,False,삼성 제품,False,False,correctReject,,,,2715
buy-under-0006,0,multiturn_gate,recommend,2,True,그중에 5만원 이하,False,False,correctReject,,,,1826
buy-under-0006,1,multiturn_gate,recommend,2,True,그중에 5만원 이하,False,False,correctReject,,,,2088
buy-under-0006,2,multiturn_gate,recommend,2,True,그중에 5만원 이하,False,False,correctReject,,,,2083
buy-under-0006,3,multiturn_gate,recommend,2,True,그중에 5만원 이하,False,False,correctReject,,,,2200
buy-under-0006,4,multiturn_gate,recommend,2,True,그중에 5만원 이하,False,False,correctReject,,,,37058
buy-under-0006,5,multiturn_gate,recommend,2,True,그중에 5만원 이하,False,False,correctReject,,,,2628
buy-under-0006,6,multiturn_gate,recommend,2,True,그중에 5만원 이하,False,False,correctReject,,,,2097
buy-under-0006,7,multiturn_gate,recommend,2,True,그중에 5만원 이하,False,False,correctReject,,,,2529
buy-under-0007,0,blocking_rating,recommend,2,True,평점 4 이상 아무거나,False,False,correctReject,,,,1927
buy-under-0007,1,blocking_rating,recommend,2,False,평점 4 이상,False,False,correctReject,,,,2144
buy-under-0007,2,blocking_rating,recommend,2,False,평점이 높은 상품,False,False,correctReject,,,,2160
buy-under-0007,3,blocking_rating,recommend,2,False,평점이 높은 상품,False,False,correctReject,,,,37290
buy-under-0007,4,blocking_rating,recommend,2,False,평점 4 이상,False,False,correctReject,,,,2859
buy-under-0007,5,blocking_rating,recommend,2,False,평점 4 이상,False,False,correctReject,,,,2423
buy-under-0007,6,blocking_rating,recommend,2,False,무조건 높은 평점의 상품,False,False,correctReject,,,,2373
buy-under-0007,7,blocking_rating,recommend,2,False,평점 4 이상 아무거나,False,False,correctReject,,,,2769
under-br-0001,0,blocking_rating,recommend,2,True,별점 4.5 이상인 거 아무거나 보여줘,False,False,correctReject,,,,2493
under-br-0001,1,blocking_rating,recommend,2,False,별점 4.5 이상,False,False,correctReject,,,,2522
under-br-0001,2,blocking_rating,recommend,2,False,무엇이든 평점이 4.5 이상인 상품,False,False,correctReject,,,,37317
under-br-0001,3,blocking_rating,recommend,2,True,별점 4.5 이상인 거 아무거나 보여줘,False,False,correctReject,,,,2717
under-br-0001,4,blocking_rating,recommend,2,True,별점 4.5 이상인 거 아무거나 보여줘,False,False,correctReject,,,,2261
under-br-0001,5,blocking_rating,recommend,2,True,별점 4.5 이상인 거 아무거나 보여줘,False,False,correctReject,,,,2030
under-br-0001,6,blocking_rating,recommend,2,True,별점 4.5 이상인 거 아무거나 보여줘,False,False,correctReject,,,,2236
under-br-0001,7,blocking_rating,recommend,2,False,별점 4.5 이상,False,False,correctReject,,,,2471
under-br-0002,0,blocking_rating,recommend,2,False,"무난한 품질의 상품, 높은 평점 및 신뢰도 중심의 추천",False,False,correctReject,,,,2298
