caseId,n,slice,intent,case,semanticQueryIsFallback,semanticQuery,verdict,expectedReask,outcome,causeAxes,blockingAxes,expansionReason,latencyMs
buy-under-0001,0,constraint_budget_set,recommend,2,False,5만원 이내로 세트,False,True,miss,semanticQueryIsFallback,semanticQueryIsFallback,,3682
buy-under-0001,1,constraint_budget_set,recommend,2,False,5만원 이내로 아무거나 세트로,False,True,miss,semanticQueryIsFallback,semanticQueryIsFallback,,2582
buy-under-0001,2,constraint_budget_set,recommend,2,False,5만원 이내로 아무거나 세트로 추천해줘,False,True,miss,semanticQueryIsFallback,semanticQueryIsFallback,,2103
buy-under-0001,3,constraint_budget_set,recommend,2,False,5만원 이내로 세트,False,True,miss,semanticQueryIsFallback,semanticQueryIsFallback,,2374
buy-under-0001,4,constraint_budget_set,recommend,2,False,5만원 이내 세트,False,True,miss,semanticQueryIsFallback,semanticQueryIsFallback,,2420
buy-under-0001,5,constraint_budget_set,recommend,2,False,5만원 이내로 아무거나 세트로 추천해줘,False,True,miss,semanticQueryIsFallback,semanticQueryIsFallback,,2407
buy-under-0001,6,constraint_budget_set,recommend,2,False,5만원 이내로 세트 추천,False,True,miss,semanticQueryIsFallback,semanticQueryIsFallback,,2308
buy-under-0001,7,constraint_budget_set,recommend,2,False,5만원 이내로 세트,False,True,miss,semanticQueryIsFallback,semanticQueryIsFallback,,2327
buy-under-0002,0,no_condition,recommend,3,False,아무거나 추천해줘,False,True,miss,semanticQueryIsFallback,semanticQueryIsFallback,no_legs,1925
buy-under-0002,1,no_condition,recommend,3,False,일반적인 가성비 좋은 상품,False,True,miss,semanticQueryIsFallback,semanticQueryIsFallback,no_legs,2409
buy-under-0002,2,no_condition,recommend,3,False,아무거나 추천해줘,False,True,miss,semanticQueryIsFallback,semanticQueryIsFallback,no_legs,12047
buy-under-0002,3,no_condition,recommend,3,False,아무거나 추천해줘,False,True,miss,semanticQueryIsFallback,semanticQueryIsFallback,no_legs,2292
buy-under-0002,4,no_condition,recommend,2,False,아무거나 추천해줘,False,True,miss,semanticQueryIsFallback,semanticQueryIsFallback,,2468
buy-under-0002,5,no_condition,recommend,3,False,무엇을 살지 결정하지 못한 상태에서 폭넓은 추천,False,True,miss,semanticQueryIsFallback,semanticQueryIsFallback,no_legs,2464
buy-under-0002,6,no_condition,recommend,3,False,아무거나 추천해줘,False,True,miss,semanticQueryIsFallback,semanticQueryIsFallback,no_legs,2057
buy-under-0002,7,no_condition,recommend,3,False,아무거나 추천해줘,False,True,miss,semanticQueryIsFallback,semanticQueryIsFallback,no_legs,2208
buy-under-0003,0,constraint_price,recommend,2,False,5만원 이하 아무거나,False,True,miss,semanticQueryIsFallback,semanticQueryIsFallback,,2030
buy-under-0003,1,constraint_price,recommend,2,False,5만원 이하 아무거나,False,True,miss,semanticQueryIsFallback,semanticQueryIsFallback,,2624
buy-under-0003,2,constraint_price,recommend,2,False,5만원 이하 아무거나,False,True,miss,semanticQueryIsFallback,semanticQueryIsFallback,,3449
buy-under-0003,3,constraint_price,recommend,2,False,5만원 이하 아무거나,False,True,miss,semanticQueryIsFallback,semanticQueryIsFallback,,2048
buy-under-0003,4,constraint_price,recommend,2,False,5만원 이하 아무거나,False,True,miss,semanticQueryIsFallback,semanticQueryIsFallback,,2100
buy-under-0003,5,constraint_price,recommend,2,False,5만원 이하 아무거나,False,True,miss,semanticQueryIsFallback,semanticQueryIsFallback,,2096
buy-under-0003,6,constraint_price,recommend,2,False,5만원 이하 아무거나,False,True,miss,semanticQueryIsFallback,semanticQueryIsFallback,,2441
buy-under-0003,7,constraint_price,recommend,2,False,5만원 이하 아무거나,False,True,miss,semanticQueryIsFallback,semanticQueryIsFallback,,1997
buy-under-0004,0,what_axis,recommend,3,False,무선 이어폰,False,False,correctReject,,,no_legs,2123
buy-under-0004,1,what_axis,recommend,2,False,무선 이어폰,False,False,correctReject,,,,2315
buy-under-0004,2,what_axis,recommend,3,False,무선 이어폰,False,False,correctReject,,,,2034
buy-under-0004,3,what_axis,recommend,3,False,무선 이어폰,False,False,correctReject,,,,2770
buy-under-0004,4,what_axis,recommend,3,False,이어폰,False,False,correctReject,,,no_legs,2201
buy-under-0004,5,what_axis,recommend,2,False,무선 이어폰,False,False,correctReject,,,,2225
buy-under-0004,6,what_axis,recommend,3,False,무선 이어폰,False,False,correctReject,,,no_legs,2997
buy-under-0004,7,what_axis,recommend,2,False,이어폰,False,False,correctReject,,,,2811
buy-under-0005,0,what_axis,recommend,2,False,삼성 제품,False,False,correctReject,,,,2579
buy-under-0005,1,what_axis,recommend,3,False,삼성 제품,False,False,correctReject,,,,2431
buy-under-0005,2,what_axis,recommend,2,False,삼성 제품,False,False,correctReject,,,,2400
buy-under-0005,3,what_axis,recommend,2,False,삼성 제품,False,False,correctReject,,,,2842
buy-under-0005,4,what_axis,recommend,2,False,삼성 제품,False,False,correctReject,,,,33074
buy-under-0005,5,what_axis,recommend,3,False,삼성 제품,False,False,correctReject,,,,2893
buy-under-0005,6,what_axis,recommend,2,False,삼성 제품,False,False,correctReject,,,,2770
buy-under-0005,7,what_axis,recommend,2,False,삼성 제품,False,False,correctReject,,,,3710
buy-under-0006,0,multiturn_gate,recommend,2,False,5만원 이하,False,False,correctReject,,,,2223
buy-under-0006,1,multiturn_gate,recommend,2,False,5만원 이하,False,False,correctReject,,,,3013
buy-under-0006,2,multiturn_gate,recommend,2,False,5만원 이하,False,False,correctReject,,,,3626
buy-under-0006,3,multiturn_gate,recommend,2,False,5만원 이하 아무거나,False,False,correctReject,,,,1998
buy-under-0006,4,multiturn_gate,recommend,2,False,5만원 이하,False,False,correctReject,,,,31676
buy-under-0006,5,multiturn_gate,recommend,2,False,5만원 이하,False,False,correctReject,,,,2025
buy-under-0006,6,multiturn_gate,recommend,2,False,5만원 이하,False,False,correctReject,,,,2934
buy-under-0006,7,multiturn_gate,recommend,2,False,5만원 이하,False,False,correctReject,,,,3654
buy-under-0007,0,blocking_rating,recommend,2,False,평점이 4 이상인 상품,False,False,correctReject,,,,2182
buy-under-0007,1,blocking_rating,recommend,2,False,평점 4 이상 아무거나,False,False,correctReject,,,,2090
buy-under-0007,2,blocking_rating,recommend,2,False,평점 4 이상 아무거나,False,False,correctReject,,,,1774
buy-under-0007,3,blocking_rating,recommend,2,False,평점 4 이상 아무거나,False,False,correctReject,,,,2796
buy-under-0007,4,blocking_rating,recommend,2,False,평점 4 이상 아무거나,False,False,correctReject,,,,33183
buy-under-0007,5,blocking_rating,recommend,2,False,평점 4 이상 아무거나,False,False,correctReject,,,,2283
buy-under-0007,6,blocking_rating,recommend,2,False,평점이 4 이상인 상품,False,False,correctReject,,,,2328
buy-under-0007,7,blocking_rating,recommend,2,False,평점 4 이상 아무거나,False,False,correctReject,,,,2334
under-br-0001,0,blocking_rating,recommend,2,False,평점 4.5 이상 상품,False,False,correctReject,,,,2275
under-br-0001,1,blocking_rating,recommend,2,False,별점 4.5 이상인 상품,False,False,correctReject,,,,31899
under-br-0001,2,blocking_rating,recommend,2,False,별점 4.5 이상인 제품,False,False,correctReject,,,,2383
under-br-0001,3,blocking_rating,recommend,2,False,평점이 높은 상품,False,False,correctReject,,,,2391
under-br-0001,4,blocking_rating,recommend,2,False,별점 4.5 이상 상품,False,False,correctReject,,,,3741
under-br-0001,5,blocking_rating,recommend,2,False,별점 4.5 이상인 상품,False,False,correctReject,,,,2977
under-br-0001,6,blocking_rating,recommend,2,False,별점 4.5 이상인 거,False,False,correctReject,,,,3103
